,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Survived,Boarded,Class,MWC,Age,Adut_or_Chld,Sex,Paid,Ticket_No,Boat_or_Body,Job,Class_Dept,Class_Full,FirstName,LastName,Title,url
1780,1780,1780,1780,"SANDSTRM, Mrs Agnes Charlotta",Alive,Southampton,3,Woman,24,Adult,Female,16.7,9549,13,,3rd Class Passenger,3,Agnes Charlotta,Sandstrm,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/agnes-charlotta-sandstrom.html
1781,1781,1781,1781,"SANGSTER, Mr Charles Edward",Dead,Southampton,Crew,Man,32,Adult,Male,,,,Fireman,Engineering Crew,E,Charles Edward,Sangster,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/charles-edward-andrews.html
1782,1782,1782,1782,"SAP, Mr Julius (Jules)",Alive,Southampton,3,Man,21,Adult,Male,9.5,,11,,,3,Julius (Jules),Sap,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/julius-jules-sap.html
1783,1783,1783,1783,"SARTORI, Sig. Lazar",Dead,Southampton,Crew,Man,24,Adult,Male,,,,Assistant Glass Man,Restaurant Staff,R,Lazar,Sartori,Sig.,https://www.encyclopedia-titanica.org//titanic-victim/lazar-sartori.html
1784,1784,1784,1784,"SAUNDERCOCK, Mr William Henry",Dead,Southampton,3,Man,19,Adult,Male,8.05,2151,,Miner,3rd Class Passenger,3,William Henry,Saundercock,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-henry-allen.html
1785,1785,1785,1785,"SAUNDERS, Mr D. E.",Dead,Southampton,Crew,Man,26,Adult,Male,,,,Saloon Steward,Victualling Crew,V,D. E.,Saunders,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=D.+E.+Saunders
1786,1786,1786,1786,"SAUNDERS, Mr F.",Dead,Southampton,Crew,Man,23,Adult,Male,,,,Fireman,Engineering Crew,E,F.,Saunders,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=F.+Saunders
1787,1787,1787,1787,"SAUNDERS, Mr W.",Dead,Southampton,Crew,Man,23,Adult,Male,,,[184],Fireman,Engineering Crew,E,W.,Saunders,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=W.+Saunders
1788,1788,1788,1788,"SAUNDERS, Mr Walter Edward",Dead,Southampton,Crew,Man,23,Adult,Male,,,[0],Trimmer,Engineering Crew,E,Walter Edward,Saunders,Mr,https://www.encyclopedia-titanica.org//titanic-victim/walter-ernest-saunders.html
1789,1789,1789,1789,"SAVAGE, Mr Charles Joseph",Alive,Southampton,Crew,Man,23,Adult,Male,,,11,Steward,Victualling Crew,V,Charles Joseph,Savage,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/joseph-charles-chapman.html
1790,1790,1790,1790,"SAWYER, Mr Frederick Charles",Dead,Southampton,3,Man,33,Adult,Male,8.05,342826,[284],Gardener,3rd Class Passenger,3,Frederick Charles,Sawyer,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-frederick-back.html
1791,1791,1791,1791,"SAWYER, Mr Robert James",Dead,Southampton,Crew,Man,31,Adult,Male,,,,Window Cleaner,Deck Crew,D,Robert James,Sawyer,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-james-bateman.html
1792,1792,1792,1792,"SCANLAN, Mr James",Dead,Queenstown,3,Man,22,Adult,Male,7.725,36209,,,3rd Class Passenger,3,James,Scanlan,Mr,https://www.encyclopedia-titanica.org//titanic-victim/james-scanlan.html
1793,1793,1793,1793,"SCARROTT, Mr Joseph George",Alive,Southampton,Crew,Man,33,Adult,Male,,,14,Able Seaman,Deck Crew,D,Joseph George,Scarrott,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/shawneene-george-joseph.html
1794,1794,1794,1794,"SCAVINO, Sig. Candido",Dead,Southampton,Crew,Man,42,Adult,Male,,,,Carver,Restaurant Staff,R,Candido,Scavino,Sig.,https://www.encyclopedia-titanica.org//titanic-victim/candido-scavino.html
1795,1795,1795,1795,"SCHABERT, Mrs Emma",Alive,Cherbourg,1,Woman,35,Adult,Female,57.75,13236,11,,1st Class Passenger,1,Emma,Schabert,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/emma-schabert.html
1796,1796,1796,1796,"SCHEERLINCK, Mr Jean",Alive,Southampton,3,Man,29,Adult,Male,9.5,345779,11,,3rd Class Passenger,3,Jean,Scheerlinck,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/jean-scheerlinck.html
1797,1797,1797,1797,"SCHMIDT, Mr August",Dead,Southampton,2,Man,26,Adult,Male,13,248659,,,2nd Class Passenger,2,August,Schmidt,Mr,https://www.encyclopedia-titanica.org//titanic-victim/august-schmidt.html
1798,1798,1798,1798,"SCOTT, Mr Archibald",Dead,Southampton,Crew,Man,41,Adult,Male,,,,Fireman,Engineering Crew,E,Archibald,Scott,Mr,https://www.encyclopedia-titanica.org//titanic-victim/archibald-scott.html
1799,1799,1799,1799,"SCOTT, Mr Frederick William",Alive,Southampton,Crew,Man,28,Adult,Male,,,4,Greaser,Engineering Crew,E,Frederick William,Scott,Mr,https://www.encyclopedia-titanica.org//titanic-victim/frederick-william-barrett.html
1800,1800,1800,1800,"SCOTT, Mr John",Dead,Southampton,Crew,Man,19,Adult,Male,,,,Assistant boots steward (1st Class),Victualling Crew,V,John,Scott,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-scott.html
1801,1801,1801,1801,"SCOVELL, Mr Robert",Dead,Southampton,Crew,Man,54,Adult,Male,,,,Saloon Steward (2nd class),Victualling Crew,V,Robert,Scovell,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-scovell.html
1802,1802,1802,1802,"SDYCOFF, Mr Todor",Dead,Southampton,3,Man,42,Adult,Male,7.89583333,349222,,,3rd Class Passenger,3,Todor,Sdycoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/todor-sdycoff.html
1803,1803,1803,1803,"SEDGWICK, Mr Charles Frederick Waddington",Dead,Southampton,2,Man,28,Adult,Male,13,244361,,,2nd Class Passenger,2,Charles Frederick Waddington,Sedgwick,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-frederick-back.html
1804,1804,1804,1804,"SEDUNARY, Mr Samuel Francis",Dead,Southampton,Crew,Man,25,Adult,Male,,,,Second third class steward,Victualling Crew,V,Samuel Francis,Sedunary,Mr,https://www.encyclopedia-titanica.org//titanic-victim/sidney-francis-sedunary.html
1805,1805,1805,1805,"SELF, Mr Albert Charles Edward",Alive,Southampton,Crew,Man,24,Adult,Male,,,,Fireman,Engineering Crew,E,Albert Charles Edward,Self,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/charles-edward-andrews.html
1806,1806,1806,1806,"SELF, Mr Alfred Henry",Dead,Southampton,Crew,Man,39,Adult,Male,,,,Greaser,Engineering Crew,E,Alfred Henry,Self,Mr,https://www.encyclopedia-titanica.org//titanic-victim/alfred-henry-self.html
1807,1807,1807,1807,"SEMAN, Master Betros",Dead,Cherbourg,3,Child,10,Child,Male,4,2622,,,3rd Class Passenger,3,Betros,Seman,Master,https://www.encyclopedia-titanica.org//titanic-victim/betros-seman.html
1808,1808,1808,1808,"SENIOR, Mr Harry",Alive,Southampton,Crew,Man,31,Adult,Male,,,,Fireman,Engineering Crew,E,Harry,Senior,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/harry-senior.html
1809,1809,1809,1809,"SERREPLAN, Miss Auguste",Alive,Southampton,1,Woman,30,Adult,Female,31,113798,4,Personal Maid,1st Class PassengerServant,1,Auguste,Serreplan,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/auguste-serreplan.html
1810,1810,1810,1810,"SESIA, Sig. Giacomo",Dead,Southampton,Crew,Man,24,Adult,Male,,,,Waiter,Restaurant Staff,R,Giacomo,Sesia,Sig.,https://www.encyclopedia-titanica.org//titanic-victim/giacomo-sesia.html
1811,1811,1811,1811,"SEWARD, Mr Frederic Kimber",Alive,Southampton,1,Man,34,Adult,Male,26.55,113794,7,Lawyer,1st Class Passenger,1,Frederic Kimber,Seward,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/frederic-kimber-seward.html
1812,1812,1812,1812,"SEWARD, Mr Wilfred Deable",Alive,Southampton,Crew,Man,25,Adult,Male,,,3,Chief Pantry Steward (2nd Class),Victualling Crew,V,Wilfred Deable,Seward,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/wilfred-deable-seward.html
1813,1813,1813,1813,"SHARP, Mr Percival",Dead,Southampton,2,Man,27,Adult,Male,26,244358,,,2nd Class Passenger,2,Percival,Sharp,Mr,https://www.encyclopedia-titanica.org//titanic-victim/percival-sharp.html
1814,1814,1814,1814,"SHAUGHNESSY, Mr Patrick",Dead,Queenstown,3,Man,24,Adult,Male,7.75,370374,,Farm Labourer,3rd Class Passenger,3,Patrick,Shaughnessy,Mr,https://www.encyclopedia-titanica.org//titanic-victim/patrick-shaughnessy.html
1815,1815,1815,1815,"SHAW, Mr Henry",Dead,Southampton,Crew,Man,39,Adult,Male,,,,Kitchen Porter,Victualling Crew,V,Henry,Shaw,Mr,https://www.encyclopedia-titanica.org//titanic-victim/henry-shaw.html
1816,1816,1816,1816,"SHEA, Mr John Joseph",Dead,Belfast,Crew,Man,39,Adult,Male,,,[11],Saloon Steward (1st class),Victualling Crew,V,John Joseph,Shea,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-joseph-lamb.html
1817,1817,1817,1817,"SHEA, Mr Thomas",Dead,Southampton,Crew,Man,32,Adult,Male,,,,Fireman,Engineering Crew,E,Thomas,Shea,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-shea.html
1818,1818,1818,1818,"SHEATH, Mr Frederick",Alive,Southampton,Crew,Man,20,Adult,Male,,,1,Trimmer,Engineering Crew,E,Frederick,Sheath,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/frederick-sheath.html
1819,1819,1819,1819,"SHEDID, Mr Daher",Dead,Cherbourg,3,Man,19,Adult,Male,7.225,2698,[9],,3rd Class Passenger,3,Daher,Shedid,Mr,https://www.encyclopedia-titanica.org//titanic-victim/daher-shedid.html
1820,1820,1820,1820,"SHELLARD, Mr Frederick William Blainey",Dead,Southampton,3,Man,55,Adult,Male,15.1,6212,,Painter & Decorator,3rd Class Passenger,3,Frederick William Blainey,Shellard,Mr,https://www.encyclopedia-titanica.org//titanic-victim/frederick-william-barrett.html
1821,1821,1821,1821,"SHELLEY, Mrs Imanita Parrish",Alive,Southampton,2,Woman,25,Adult,Female,26,230433,12,,2nd Class Passenger,2,Imanita Parrish,Shelley,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/imanita-parrish-shelley.html
1822,1822,1822,1822,"SHEPHERD, Mr Jonathan",Dead,Southampton,Crew,Man,32,Adult,Male,,,,Junior Assistant 2nd. Engineer,Engineering Crew,E,Jonathan,Shepherd,Mr,https://www.encyclopedia-titanica.org//titanic-victim/jonathan-shepherd.html
1823,1823,1823,1823,"SHIERS, Mr Alfred Charles",Alive,Southampton,Crew,Man,25,Adult,Male,,,,Fireman,Engineering Crew,E,Alfred Charles,Shiers,Mr,https://www.encyclopedia-titanica.org//titanic-victim/alfred-charles-foster.html
1824,1824,1824,1824,"SHIHaB, Mr Al-Amir Faris",Dead,Cherbourg,3,Man,29,Adult,Male,7.225,,,General Labourer,,3,Al-Amir Faris,Shihab,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Al-Amir+Faris+Shihab
1825,1825,1825,1825,"SHILLABEER, Mr Charles Frederick",Dead,Southampton,Crew,Man,19,Adult,Male,,,[195],Trimmer,Engineering Crew,E,Charles Frederick,Shillabeer,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-frederick-back.html
1826,1826,1826,1826,"SHINE, Miss Ellen",Alive,Queenstown,3,Woman,20,Adult,Female,7.829,,,,,3,Ellen,Shine,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/ellen-natalia-shine.html
1827,1827,1827,1827,"SHORNEY, Mr Charles Joseph",Dead,Southampton,3,Man,22,Adult,Male,8.05,374910,,Valet,3rd Class Passenger,3,Charles Joseph,Shorney,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/joseph-charles-chapman.html
1828,1828,1828,1828,"SHUTES, Miss Elizabeth Weed",Alive,Southampton,1,Woman,40,Adult,Female,153.4625,17582,3,Governess,1st Class PassengerServant,1,Elizabeth Weed,Shutes,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/elizabeth-weed-shutes.html
1829,1829,1829,1829,"SIEBERT, Mr Sidney Conrad",Dead,Belfast,Crew,Man,29,Adult,Male,,,4,Bed Room Steward,Victualling Crew,V,Sidney Conrad,Siebert,Mr,https://www.encyclopedia-titanica.org//titanic-victim/sidney-conrad-siebert.html
1830,1830,1830,1830,"SILVN, Miss Lyyli Karoliina",Alive,Southampton,2,Woman,17,Adult,Female,13,250652,16,,2nd Class Passenger,2,Lyyli Karoliina,Silvn,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/lyyli-karoliina-silven.html
1831,1831,1831,1831,"SILVERTHORNE, Mr Spencer Victor",Alive,Southampton,1,Man,35,Adult,Male,26.2875,17475,5,,1st Class Passenger,1,Spencer Victor,Silverthorne,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/spencer-victor-silverthorne.html
1832,1832,1832,1832,"SILVEY, Mr William Baird",Dead,Cherbourg,1,Man,51,Adult,Male,55.9,13507,,Businessman,1st Class Passenger,1,William Baird,Silvey,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-baird-silvey.html
1833,1833,1833,1833,"SILVEY, Mrs Alice Gray",Alive,Cherbourg,1,Woman,39,Adult,Female,55.9,,11,,,1,Alice Gray,Silvey,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/alice-silvey.html
1834,1834,1834,1834,"SIMMONS, Mr Andrew George James",Alive,Southampton,Crew,Man,31,Adult,Male,,,,Scullion,Victualling Crew,V,Andrew George James,Simmons,Mr,https://www.encyclopedia-titanica.org//titanic-victim/james-george-reed.html
1835,1835,1835,1835,"SIMMONS, Mr Frederick Charles",Dead,Southampton,Crew,Man,24,Adult,Male,,,,Saloon Steward,Victualling Crew,V,Frederick Charles,Simmons,Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-frederick-back.html
1836,1836,1836,1836,"SIMMONS, Mr John",Dead,Southampton,3,Man,40,Adult,Male,8.05,392082,,General Labourer,3rd Class Passenger,3,John,Simmons,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-simmons.html
1837,1837,1837,1837,"SIMMONS, Mr William",Dead,Southampton,Crew,Man,35,Adult,Male,,,,Passage Cook,Victualling Crew,V,William,Simmons,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=William+Simmons
1838,1838,1838,1838,"SIMONIUS-BLUMER, Mr Colonel (Oberst) Alfons",Alive,Southampton,1,Man,56,Adult,Male,35.5,13213,3,Banker,1st Class Passenger,1,Colonel (Oberst) Alfons,Simonius-blumer,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/alfons-simonius-blumer.html
1839,1839,1839,1839,"SIMPSON, Dr John Edward",Dead,Southampton,Crew,Man,37,Adult,Male,,,,Assistant Surgeon,Deck Crew,D,John Edward,Simpson,Dr,https://www.encyclopedia-titanica.org//titanic-survivor/edward-john-buley.html
1840,1840,1840,1840,"SINCOCK, Miss Maude",Alive,Southampton,2,Woman,20,Adult,Female,36.75,33112,11,,2nd Class Passenger,2,Maude,Sincock,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/maude-sincock.html
1841,1841,1841,1841,"SINKKONEN, Miss Anna",Alive,Southampton,2,Woman,29,Adult,Female,13,250648,10,,2nd Class Passenger,2,Anna,Sinkkonen,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/anna-sinkkonen.html
1842,1842,1842,1842,"SIRAYANIAN, Mr Orsen",Dead,Cherbourg,3,Man,22,Adult,Male,7.22916667,2669,,Farmer,3rd Class Passenger,3,Orsen,Sirayanian,Mr,https://www.encyclopedia-titanica.org//titanic-victim/orsen-sirayanian.html
1843,1843,1843,1843,"SIROTA, Mr Morris",Dead,Southampton,3,Man,20,Adult,Male,8.05,,,Tailor,,3,Morris,Sirota,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Morris+Sirota
1844,1844,1844,1844,"SIVIC, Mr Husein",Dead,Southampton,3,Man,40,Adult,Male,7.89583333,349251,,General Labourer,3rd Class Passenger,3,Husein,Sivic,Mr,https://www.encyclopedia-titanica.org//titanic-victim/husein-sivic.html
1845,1845,1845,1845,"SIVIER, Mr William",Dead,Southampton,Crew,Man,23,Adult,Male,,,,Steward (3rd Class),Victualling Crew,V,William,Sivier,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-sivier.html
1846,1846,1846,1846,"SIVOLA, Mr Antti Wilhelm",Dead,Southampton,3,Man,21,Adult,Male,7.925,3101280,,General Labourer,3rd Class Passenger,3,Antti Wilhelm,Sivola,Mr,https://www.encyclopedia-titanica.org//titanic-victim/antti-wilhelm-sivola.html
1847,1847,1847,1847,"SJoBLOM, Miss Anna Sofia",Alive,Southampton,3,Woman,18,Adult,Female,6.49583333,3101265,16,,3rd Class Passenger,3,Anna Sofia,Sjoblom,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/anna-sofia-nysten.html
1848,1848,1848,1848,"SJoSTEDT, Mr Ernst Adolf",Dead,Southampton,2,Man,59,Adult,Male,13.5,237442,,,2nd Class Passenger,2,Ernst Adolf,Sjostedt,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ernst-adolf-sjostedt.html
1849,1849,1849,1849,"SKEATES, Mr William",Dead,Southampton,Crew,Man,23,Adult,Male,,,,Trimmer,Engineering Crew,E,William,Skeates,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-skeates.html
1850,1850,1850,1850,"SKINNER, Mr Edward",Dead,Belfast,Crew,Man,33,Adult,Male,,,,Saloon Steward (1st class),Victualling Crew,V,Edward,Skinner,Mr,https://www.encyclopedia-titanica.org//titanic-victim/edward-skinner.html
1851,1851,1851,1851,"SKOOG, Master Harald",Dead,Southampton,3,Child,5,Child,Male,27.9,347088,,,3rd Class Passenger,3,Harald,Skoog,Master,https://www.encyclopedia-titanica.org//titanic-victim/harald-skoog.html
1852,1852,1852,1852,"SKOOG, Master Karl Thorsten",Dead,Southampton,3,Child,11,Child,Male,27.9,347088,,,3rd Class Passenger,3,Karl Thorsten,Skoog,Master,https://www.encyclopedia-titanica.org//titanic-victim/karl-thorsten-skoog.html
1853,1853,1853,1853,"SKOOG, Miss Mabel",Dead,Southampton,3,Child,9,Child,Female,27.9,347088,,,3rd Class Passenger,3,Mabel,Skoog,Miss,https://www.encyclopedia-titanica.org//titanic-victim/mabel-skoog.html
1854,1854,1854,1854,"SKOOG, Miss Margit Elizabeth",Dead,Southampton,3,Child,2,Child,Female,27.9,347088,,,3rd Class Passenger,3,Margit Elizabeth,Skoog,Miss,https://www.encyclopedia-titanica.org//titanic-victim/margit-elizabeth-skoog.html
1855,1855,1855,1855,"SKOOG, Mr Wilhelm (William Johansson)",Dead,Southampton,3,Man,40,Adult,Male,27.9,,,General Labourer,,3,Wilhelm (William Johansson),Skoog,Mr,https://www.encyclopedia-titanica.org//titanic-victim/wilhelm-william-johansson-skoog.html
1856,1856,1856,1856,"SKOOG, Mrs Anna Bernhardina",Dead,Southampton,3,Woman,43,Adult,Female,27.9,347088,,,3rd Class Passenger,3,Anna Bernhardina,Skoog,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/anna-bernhardina-skoog.html
1857,1857,1857,1857,"SLABENOFF, Mr Petco",Dead,Southampton,3,Man,42,Adult,Male,7.89583333,349214,,General Labourer,3rd Class Passenger,3,Petco,Slabenoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/petco-slabenoff.html
1858,1858,1858,1858,"SLAYTER, Miss Hilda Mary",Alive,Queenstown,2,Woman,30,Adult,Female,12.35,234818,13,,2nd Class Passenger,2,Hilda Mary,Slayter,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/hilda-mary-slayter.html
1859,1859,1859,1859,"SLEMEN, Mr Richard James",Dead,Southampton,2,Man,35,Adult,Male,10.5,28206,,,2nd Class Passenger,2,Richard James,Slemen,Mr,https://www.encyclopedia-titanica.org//titanic-victim/james-richard-dinenage.html
1860,1860,1860,1860,"SLIGHT, Mr Harry John",Dead,Southampton,Crew,Man,33,Adult,Male,,,,3rd Class Steward,Victualling Crew,V,Harry John,Slight,Mr,https://www.encyclopedia-titanica.org//titanic-victim/harry-john-ide.html
1861,1861,1861,1861,"SLIGHT, Mr William Henry James",Dead,Belfast,Crew,Man,36,Adult,Male,,,,Larder Cook,Victualling Crew,V,William Henry James,Slight,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-henry-allen.html
1862,1862,1862,1862,"SLOAN, Miss Mary",Alive,Southampton,Crew,Woman,28,Adult,Female,,,,Stewardess,Victualling Crew,V,Mary,Sloan,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/mary-sloan.html
1863,1863,1863,1863,"SLOAN, Mr Peter",Dead,Belfast,Crew,Man,31,Adult,Male,,,,Chief Electrician,Engineering Crew,E,Peter,Sloan,Mr,https://www.encyclopedia-titanica.org//titanic-victim/peter-sloan.html
1864,1864,1864,1864,"SLOCOMBE, Mrs Maude Louise",Alive,Southampton,Crew,Woman,30,Adult,Female,,,,Turkish Bath Stewardess,Victualling Crew,V,Maude Louise,Slocombe,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/maude-slocombe.html
1865,1865,1865,1865,"SLOCOVSKI, Mr Selman Francis",Dead,Southampton,3,Man,20,Adult,Male,8.05,392086,,Merchant,3rd Class Passenger,3,Selman Francis,Slocovski,Mr,https://www.encyclopedia-titanica.org//titanic-victim/selman-francis-slocovski.html
1866,1866,1866,1866,"SLOPER, Mr William Thompson",Alive,Southampton,1,Man,28,Adult,Male,35.5,113788,7,Stockbroker,1st Class Passenger,1,William Thompson,Sloper,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/william-thompson-sloper.html
1867,1867,1867,1867,"SMALL, Mr William",Dead,Southampton,Crew,Man,40,Adult,Male,,,,Leading Fireman,Engineering Crew,E,William,Small,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-small.html
1868,1868,1868,1868,"SMART, Mr John Montgomery",Dead,Southampton,1,Man,56,Adult,Male,26.55,113792,,,1st Class Passenger,1,John Montgomery,Smart,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-montgomery-smart.html
1869,1869,1869,1869,"SMILJANIC, Mr Mile",Dead,Southampton,3,Man,37,Adult,Male,8.6625,315037,,Farm Labourer,3rd Class Passenger,3,Mile,Smiljanic,Mr,https://www.encyclopedia-titanica.org//titanic-victim/mile-smiljanic.html
1870,1870,1870,1870,"SMILLIE, Mr John",Dead,Belfast,Crew,Man,29,Adult,Male,,,[91],Saloon Steward,Victualling Crew,V,John,Smillie,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-smillie.html
